id,energy_consumption,energy_effective,energy_waste
0,238229623.0,158829413.0,79400210.0
1,240661177.0,166073597.0,74587580.0
2,239284491.0,166962231.0,72322260.0
3,238853349.0,167401619.0,71451730.0
4,236624696.0,168887426.0,67737270.0
5,236915382.0,167258022.0,69657360.0
6,236717187.0,166011737.0,70705450.0
7,236411116.0,167492946.0,68918170.0
8,236280253.0,162207093.0,74073160.0
9,235682048.0,162968958.0,72713090.0
10,235020855.0,162875385.0,72145470.0
11,235341768.0,160729198.0,74612570.0
12,235962236.0,161716986.0,74245250.0
13,236021604.0,162465674.0,73555930.0
14,236152648.0,164661118.0,71491530.0
15,234936871.0,163947701.0,70989170.0
16,233472400.0,166751680.0,66720720.0
17,235766032.0,168478212.0,67287820.0
18,235766032.0,168459592.0,67306440.0
19,235745036.0,168403826.0,67341210.0
20,237306342.0,169248502.0,68057840.0
21,235422675.0,165945385.0,69477290.0
22,234575414.0,164607634.0,69967780.0
23,234249614.0,163605764.0,70643850.0
24,237525533.0,168062543.0,69462990.0
25,238177133.0,168351533.0,69825600.0
26,238170436.0,168361176.0,69809260.0
27,237850971.0,167389251.0,70461720.0
28,238502571.0,168514811.0,69987760.0
29,238502571.0,168511581.0,69990990.0
30,238936247.0,169796127.0,69140120.0
31,238936247.0,169707587.0,69228660.0
32,236152829.0,167482949.0,68669880.0
33,234833158.0,166455158.0,68378000.0
34,235709922.0,167852102.0,67857820.0
35,235709922.0,167897702.0,67812220.0
36,229996838.0,158548948.0,71447890.0
37,233414480.0,161369000.0,72045480.0
38,233088680.0,161000780.0,72087900.0
39,233414480.0,161097680.0,72316800.0
40,231732266.0,157483016.0,74249250.0
41,232914558.0,158899398.0,74015160.0
42,230227251.0,155791711.0,74435540.0
43,230227251.0,155850231.0,74377020.0
44,232645049.0,161014679.0,71630370.0
45,232190015.0,161201465.0,70988550.0
46,232190015.0,161172775.0,71017240.0
47,232515815.0,161294755.0,71221060.0
48,229871948.0,154065408.0,75806540.0
49,229901089.0,155445069.0,74456020.0
50,230052586.0,158689626.0,71362960.0
51,230004078.0,158717118.0,71286960.0
52,230159376.0,158604516.0,71554860.0
53,229064326.0,156847836.0,72216490.0
54,228642415.0,154646905.0,73995510.0
55,227808910.0,155399230.0,72409680.0
56,228325122.0,153321612.0,75003510.0
57,228473180.0,152089370.0,76383810.0
58,227361840.0,148588440.0,78773400.0
59,228339240.0,149673340.0,78665900.0
60,227261747.0,149490937.0,77770810.0
61,226935947.0,149309297.0,77626650.0
62,228217970.0,151232620.0,76985350.0
63,226354937.0,150003327.0,76351610.0
64,217046107.0,127702927.0,89343180.0
65,209298402.0,120200082.0,89098320.0
66,210081046.0,122074936.0,88006110.0
67,208145975.0,120673335.0,87472640.0
68,203111098.0,112271598.0,90839500.0
69,200193921.0,110144101.0,90049820.0
70,201303994.0,113026364.0,88277630.0
71,201330420.0,113779120.0,87551300.0
72,200078081.0,113003491.0,87074590.0
73,201119374.0,114266284.0,86853090.0
74,203018245.0,122762405.0,80255840.0
75,203114356.0,123394696.0,79719660.0
76,202003740.0,120509760.0,81493980.0
77,202339133.0,119471833.0,82867300.0
78,202607013.0,120195383.0,82411630.0
79,202605384.0,119901534.0,82703850.0
80,199793730.0,113513300.0,86280430.0
81,200299444.0,113922264.0,86377180.0
82,198360210.0,112229560.0,86130650.0
83,197144071.0,111710051.0,85434020.0
84,198206722.0,113531662.0,84675060.0
85,197548787.0,112804087.0,84744700.0
86,196932844.0,110743424.0,86189420.0
87,196583876.0,112352406.0,84231470.0
88,195375158.0,111906438.0,83468720.0
89,196725599.0,115225809.0,81499790.0
90,195550004.0,115737224.0,79812780.0
91,194500204.0,111165344.0,83334860.0
92,196499168.0,112334058.0,84165110.0
93,196440886.0,112529806.0,83911080.0
94,191888193.0,104646493.0,87241700.0
95,193672491.0,106228491.0,87444000.0
96,189588226.0,99806366.0,89781860.0
97,188959432.0,98732352.0,90227080.0
98,186744897.0,98971087.0,87773810.0
99,185896007.0,98436407.0,87459600.0
100,180214055.0,92084895.0,88129160.0
101,177682589.0,88502869.0,89179720.0
102,176895058.0,87476508.0,89418550.0
103,175758197.0,86914867.0,88843330.0
104,173093153.0,86278353.0,86814800.0
105,173990732.0,86232492.0,87758240.0
106,171360802.0,83694952.0,87665850.0
107,173500584.0,84755444.0,88745140.0
108,163488569.0,69368359.0,94120210.0
109,161483451.0,68821871.0,92661580.0
110,157959562.0,63920222.0,94039340.0
111,156004943.0,62917603.0,93087340.0
112,153109124.0,61581824.0,91527300.0
113,152934097.0,63168717.0,89765380.0
114,149442788.0,59484648.0,89958140.0
115,149713926.0,60408246.0,89305680.0
116,149285137.0,59083987.0,90201150.0
117,148855986.0,58916276.0,89939710.0
118,145123404.0,60402664.0,84720740.0
119,149033547.0,62599337.0,86434210.0
120,146633487.0,59150657.0,87482830.0
121,141231180.0,56682100.0,84549080.0
122,138722701.0,56401371.0,82321330.0
123,137523757.0,55997627.0,81526130.0
124,136244449.0,54742019.0,81502430.0
125,132657934.0,53902394.0,78755540.0
126,128405158.0,52510028.0,75895130.0
127,126980507.0,53053587.0,73926920.0
