id,energy_consumption,energy_effective,energy_waste
0,242919115.0,164245555.0,78673560.0
1,239382194.0,171461404.0,67920790.0
2,237806770.0,170501770.0,67305000.0
3,238020712.0,172100102.0,65920610.0
4,237561515.0,172526785.0,65034730.0
5,237894193.0,173352513.0,64541680.0
6,236206187.0,172892477.0,63313710.0
7,235880387.0,171216107.0,64664280.0
8,235408339.0,172518139.0,62890200.0
9,235208515.0,174061565.0,61146950.0
10,234834207.0,172673367.0,62160840.0
11,234723254.0,172509594.0,62213660.0
12,234631306.0,171945496.0,62685810.0
13,234631306.0,171932386.0,62698920.0
14,234815926.0,172448416.0,62367510.0
15,235084349.0,173920159.0,61164190.0
16,236316416.0,175639246.0,60677170.0
17,236312253.0,174497743.0,61814510.0
18,236312253.0,174287603.0,62024650.0
19,236308090.0,174022950.0,62285140.0
20,236281302.0,174290092.0,61991210.0
21,236608731.0,174816451.0,61792280.0
22,236603482.0,175142942.0,61460540.0
23,236451080.0,175091810.0,61359270.0
24,236443116.0,174744506.0,61698610.0
25,236443116.0,174772816.0,61670300.0
26,236436419.0,174776759.0,61659660.0
27,236209083.0,174869193.0,61339890.0
28,236209083.0,174779703.0,61429380.0
29,236209083.0,174761843.0,61447240.0
30,236126547.0,174731747.0,61394800.0
31,236126547.0,174730607.0,61395940.0
32,236240215.0,171707985.0,64532230.0
33,234614111.0,166961311.0,67652800.0
34,234188218.0,166221108.0,67967110.0
35,234188218.0,166006408.0,68181810.0
36,232284279.0,158664139.0,73620140.0
37,230711751.0,157664361.0,73047390.0
38,230256174.0,156906494.0,73349680.0
39,230256174.0,156411924.0,73844250.0
40,229930555.0,155488135.0,74442420.0
41,229592085.0,154697845.0,74894240.0
42,229037139.0,154385859.0,74651280.0
43,229037139.0,154442669.0,74594470.0
44,229854897.0,152698137.0,77156760.0
45,229854897.0,152999667.0,76855230.0
46,229185197.0,151263257.0,77921940.0
47,228533597.0,151046657.0,77486940.0
48,227622986.0,150299016.0,77323970.0
49,227622986.0,150334736.0,77288250.0
50,228100283.0,153019553.0,75080730.0
51,228100283.0,153090233.0,75010050.0
52,228100283.0,152627963.0,75472320.0
53,228100283.0,152627963.0,75472320.0
54,228100283.0,152633093.0,75467190.0
55,228100283.0,152643353.0,75456930.0
56,227337006.0,152250196.0,75086810.0
57,226815907.0,152147097.0,74668810.0
58,226815907.0,152084587.0,74731320.0
59,226815907.0,151944937.0,74870970.0
60,226490107.0,151915867.0,74574240.0
61,226164307.0,151490457.0,74673850.0
62,226342773.0,152041183.0,74301590.0
63,226342773.0,152041183.0,74301590.0
64,216484789.0,124007689.0,92477100.0
65,210917953.0,122803153.0,88114800.0
66,209753218.0,119897828.0,89855390.0
67,209420902.0,119709102.0,89711800.0
68,208105756.0,116901316.0,91204440.0
69,210136395.0,119557535.0,90578860.0
70,210004808.0,119587878.0,90416930.0
71,210962117.0,120324267.0,90637850.0
72,210509074.0,120767404.0,89741670.0
73,209119899.0,120839329.0,88280570.0
74,209139085.0,120722045.0,88417040.0
75,209130216.0,120677076.0,88453140.0
76,203706008.0,115360308.0,88345700.0
77,203376045.0,114780635.0,88595410.0
78,203050245.0,112792855.0,90257390.0
79,202724445.0,113205345.0,89519100.0
80,201344682.0,111608742.0,89735940.0
81,199127794.0,109078544.0,90049250.0
82,198095189.0,109267499.0,88827690.0
83,198087044.0,109125404.0,88961640.0
84,197985141.0,108919951.0,89065190.0
85,197969394.0,108885964.0,89083430.0
86,197849572.0,108674752.0,89174820.0
87,197519790.0,107986200.0,89533590.0
88,197845590.0,107135190.0,90710400.0
89,197832558.0,106935768.0,90896790.0
90,197834730.0,106898420.0,90936310.0
91,196262564.0,105043344.0,91219220.0
92,195936764.0,105088184.0,90848580.0
93,196099664.0,106034834.0,90064830.0
94,195319916.0,106044346.0,89275570.0
95,195319916.0,106042066.0,89277850.0
96,191192754.0,97600044.0,93592710.0
97,190186032.0,97213862.0,92972170.0
98,189841046.0,95861876.0,93979170.0
99,188808441.0,95974071.0,92834370.0
100,184367968.0,91492548.0,92875420.0
101,182347646.0,89514786.0,92832860.0
102,180721180.0,87893020.0,92828160.0
103,179956455.0,87741515.0,92214940.0
104,176127581.0,85343161.0,90784420.0
105,175568472.0,84729662.0,90838810.0
106,174980041.0,86091011.0,88889030.0
107,173478103.0,84468043.0,89010060.0
108,164503761.0,69146361.0,95357400.0
109,161980802.0,68827782.0,93153020.0
110,160520856.0,68478666.0,92042190.0
111,158334919.0,66917539.0,91417380.0
112,156923843.0,60202983.0,96720860.0
113,153148726.0,61144006.0,92004720.0
114,154818813.0,62949853.0,91868960.0
115,154082867.0,62375737.0,91707130.0
116,152967364.0,59638204.0,93329160.0
117,153500047.0,59765707.0,93734340.0
118,151495110.0,56848390.0,94646720.0
119,152029060.0,57566210.0,94462850.0
120,146437970.0,52107020.0,94330950.0
121,144443169.0,52064089.0,92379080.0
122,142942679.0,50451309.0,92491370.0
123,141879304.0,51297484.0,90581820.0
124,138412611.0,51088821.0,87323790.0
125,138780946.0,53014156.0,85766790.0
126,132108562.0,49679222.0,82429340.0
127,125586408.0,46933988.0,78652420.0
