id,energy_consumption,energy_effective,energy_waste
0,232448273.0,180242063.0,52206210.0
1,229642049.0,178691599.0,50950450.0
2,227490864.0,176041614.0,51449250.0
3,226880532.0,175161432.0,51719100.0
4,227369413.0,178519793.0,48849620.0
5,227749694.0,179443144.0,48306550.0
6,227738291.0,178215171.0,49523120.0
7,226482513.0,176264083.0,50218430.0
8,226161419.0,175292379.0,50869040.0
9,226556542.0,177073792.0,49482750.0
10,226173184.0,176477204.0,49695980.0
11,226614462.0,176298372.0,50316090.0
12,226077797.0,176379157.0,49698640.0
13,224775140.0,174261160.0,50513980.0
14,224632874.0,173958914.0,50673960.0
15,224521559.0,173771599.0,50749960.0
16,226172641.0,175143481.0,51029160.0
17,225630003.0,175943523.0,49686480.0
18,225575341.0,175756051.0,49819290.0
19,225868923.0,177378923.0,48490000.0
20,223768599.0,175807839.0,47960760.0
21,224047158.0,176370258.0,47676900.0
22,225493167.0,177558107.0,47935060.0
23,225108542.0,177623022.0,47485520.0
24,224512328.0,176384368.0,48127960.0
25,224483006.0,176523386.0,47959620.0
26,224456942.0,176571612.0,47885330.0
27,223999012.0,176126982.0,47872030.0
28,224046977.0,176842657.0,47204320.0
29,223717376.0,175667506.0,48049870.0
30,223621446.0,175587726.0,48033720.0
31,223531127.0,175335717.0,48195410.0
32,220813774.0,167256654.0,53557120.0
33,219321429.0,165134169.0,54187260.0
34,216964266.0,163019536.0,53944730.0
35,215223951.0,161012651.0,54211300.0
36,212333562.0,154920182.0,57413380.0
37,210815334.0,154158154.0,56657180.0
38,210035767.0,153598557.0,56437210.0
39,209849337.0,151534357.0,58314980.0
40,209094024.0,146356644.0,62737380.0
41,208212554.0,147147744.0,61064810.0
42,207724578.0,148647268.0,59077310.0
43,209088413.0,152196823.0,56891590.0
44,208470479.0,151468259.0,57002220.0
45,208446768.0,153679618.0,54767150.0
46,207881867.0,153444177.0,54437690.0
47,208796460.0,154608860.0,54187600.0
48,208220699.0,153349289.0,54871410.0
49,205228226.0,148483456.0,56744770.0
50,203769547.0,147210877.0,56558670.0
51,203817150.0,147157400.0,56659750.0
52,203528455.0,149003025.0,54525430.0
53,204368657.0,148259527.0,56109130.0
54,204158697.0,148031327.0,56127370.0
55,204515629.0,147693239.0,56822390.0
56,204483592.0,148671292.0,55812300.0
57,203683391.0,148291891.0,55391500.0
58,204241595.0,149197035.0,55044560.0
59,203811720.0,148734620.0,55077100.0
60,204690294.0,149192014.0,55498280.0
61,201055452.0,144235002.0,56820450.0
62,201110114.0,145436694.0,55673420.0
63,201421977.0,145861657.0,55560320.0
64,183331208.0,117914808.0,65416400.0
65,182495893.0,119599653.0,62896240.0
66,178423755.0,115320555.0,63103200.0
67,179455817.0,116551837.0,62903980.0
68,178034605.0,118913345.0,59121260.0
69,177701565.0,117011045.0,60690520.0
70,177806907.0,116737477.0,61069430.0
71,177136845.0,115477365.0,61659480.0
72,175283948.0,114816958.0,60466990.0
73,175180959.0,115244019.0,59936940.0
74,178168545.0,121754595.0,56413950.0
75,178210356.0,121431986.0,56778370.0
76,177701746.0,120947696.0,56754050.0
77,176888513.0,119704443.0,57184070.0
78,176915663.0,119776813.0,57138850.0
79,174375690.0,116262660.0,58113030.0
80,171106106.0,111205546.0,59900560.0
81,170606546.0,110870006.0,59736540.0
82,169483803.0,109213453.0,60270350.0
83,168985872.0,109352832.0,59633040.0
84,168318344.0,107763994.0,60554350.0
85,170276764.0,110161364.0,60115400.0
86,170277126.0,111891156.0,58385970.0
87,170274230.0,110073280.0,60200950.0
88,170683109.0,112503479.0,58179630.0
89,167997974.0,109302684.0,58695290.0
90,165549044.0,104430914.0,61118130.0
91,165464517.0,104498767.0,60965750.0
92,163025542.0,102086532.0,60939010.0
93,169379366.0,109277266.0,60102100.0
94,165879731.0,107005741.0,58873990.0
95,165431937.0,107327877.0,58104060.0
96,160505117.0,103408917.0,57096200.0
97,164203128.0,107518138.0,56684990.0
98,162238554.0,105265804.0,56972750.0
99,162269324.0,105014804.0,57254520.0
100,160699511.0,101730331.0,58969180.0
101,154773933.0,94047153.0,60726780.0
102,153659335.0,92353055.0,61306280.0
103,147605790.0,86003630.0,61602160.0
104,147443976.0,86099456.0,61344520.0
105,150160243.0,88526923.0,61633320.0
106,149592446.0,87494626.0,62097820.0
107,154715832.0,90853012.0,63862820.0
108,145416595.0,79779645.0,65636950.0
109,145959595.0,80681365.0,65278230.0
110,142890378.0,77930588.0,64959790.0
111,136097810.0,71346210.0,64751600.0
112,131774806.0,67265356.0,64509450.0
113,135868845.0,72636485.0,63232360.0
114,131076870.0,65831980.0,65244890.0
115,130289701.0,66082261.0,64207440.0
116,126274397.0,61824897.0,64449500.0
117,125301341.0,61098411.0,64202930.0
118,126163806.0,61412866.0,64750940.0
119,123784923.0,59355843.0,64429080.0
120,121317893.0,57096953.0,64220940.0
121,111269497.0,47917857.0,63351640.0
122,110367574.0,48306844.0,62060730.0
123,109483027.0,49449887.0,60033140.0
124,107885159.0,49403849.0,58481310.0
125,106725311.0,50754381.0,55970930.0
126,99770024.0,46601884.0,53168140.0
127,92739079.0,44986569.0,47752510.0
