id,energy_consumption,energy_effective,energy_waste
0,226197904.0,153317754.0,72880150.0
1,225881516.0,155129946.0,70751570.0
2,228813354.0,158468624.0,70344730.0
3,229461515.0,161608015.0,67853500.0
4,232871193.0,164090683.0,68780510.0
5,229575726.0,162975616.0,66600110.0
6,227648438.0,160651838.0,66996600.0
7,227687172.0,161265892.0,66421280.0
8,225781242.0,157486802.0,68294440.0
9,225643863.0,158148133.0,67495730.0
10,225311728.0,161632388.0,63679340.0
11,225435894.0,158714224.0,66721670.0
12,218456534.0,146067254.0,72389280.0
13,221128456.0,146941306.0,74187150.0
14,220656951.0,145674271.0,74982680.0
15,223868253.0,150633573.0,73234680.0
16,224962036.0,151072096.0,73889940.0
17,220982389.0,148341509.0,72640880.0
18,225119868.0,151460068.0,73659800.0
19,223853773.0,151340763.0,72513010.0
20,224137943.0,153568543.0,70569400.0
21,224110431.0,152687881.0,71422550.0
22,225911924.0,153926454.0,71985470.0
23,222800353.0,148973923.0,73826430.0
24,224189890.0,149159620.0,75030270.0
25,223245251.0,151455761.0,71789490.0
26,224505735.0,153759775.0,70745960.0
27,224174686.0,155736326.0,68438360.0
28,221814084.0,153333254.0,68480830.0
29,219237368.0,154678948.0,64558420.0
30,218759166.0,153292356.0,65466810.0
31,218746677.0,153945767.0,64800910.0
32,223910607.0,151627497.0,72283110.0
33,223189322.0,150556752.0,72632570.0
34,221110718.0,143739308.0,77371410.0
35,222234547.0,144664587.0,77569960.0
36,221300768.0,144101918.0,77198850.0
37,220877771.0,145004411.0,75873360.0
38,220425452.0,147254032.0,73171420.0
39,219572761.0,147098881.0,72473880.0
40,218959533.0,142610503.0,76349030.0
41,219205331.0,146961971.0,72243360.0
42,220585999.0,152794009.0,67791990.0
43,220086258.0,148251258.0,71835000.0
44,217103740.0,145081020.0,72022720.0
45,217157497.0,144878467.0,72279030.0
46,216166884.0,143034184.0,73132700.0
47,215730312.0,145109502.0,70620810.0
48,220894785.0,153865835.0,67028950.0
49,220571881.0,151851691.0,68720190.0
50,217609997.0,143872947.0,73737050.0
51,217278767.0,141652877.0,75625890.0
52,219952318.0,144792928.0,75159390.0
53,219429952.0,142522182.0,76907770.0
54,218242773.0,138592253.0,79650520.0
55,218511015.0,140780875.0,77730140.0
56,217646559.0,138999239.0,78647320.0
57,218738532.0,143239942.0,75498590.0
58,216683277.0,142845097.0,73838180.0
59,218707400.0,145750590.0,72956810.0
60,218107204.0,148270714.0,69836490.0
61,216875499.0,146069629.0,70805870.0
62,216927989.0,147525789.0,69402200.0
63,217189896.0,145780866.0,71409030.0
64,210817791.0,130710411.0,80107380.0
65,207835635.0,128476475.0,79359160.0
66,205823639.0,128494439.0,77329200.0
67,206286637.0,131497737.0,74788900.0
68,204746146.0,126633476.0,78112670.0
69,203606932.0,125860962.0,77745970.0
70,204949409.0,126416419.0,78532990.0
71,203169817.0,123234337.0,79935480.0
72,203743768.0,121853428.0,81890340.0
73,205242267.0,125297057.0,79945210.0
74,202969269.0,119818559.0,83150710.0
75,204482610.0,124428000.0,80054610.0
76,198701470.0,116198560.0,82502910.0
77,199511083.0,115792363.0,83718720.0
78,199003740.0,114952470.0,84051270.0
79,200416626.0,115259696.0,85156930.0
80,198053128.0,112718738.0,85334390.0
81,198012765.0,111009225.0,87003540.0
82,197765519.0,113533939.0,84231580.0
83,195905020.0,112065310.0,83839710.0
84,196970929.0,112531959.0,84438970.0
85,195467181.0,111607951.0,83859230.0
86,195284009.0,112310269.0,82973740.0
87,194601639.0,111422319.0,83179320.0
88,196922240.0,111745730.0,85176510.0
89,196751919.0,112124889.0,84627030.0
90,197140345.0,112751955.0,84388390.0
91,192530818.0,108163618.0,84367200.0
92,190468323.0,107606923.0,82861400.0
93,190778195.0,108110975.0,82667220.0
94,194884180.0,113385460.0,81498720.0
95,192927027.0,111668847.0,81258180.0
96,190586335.0,107987085.0,82599250.0
97,187059007.0,104337017.0,82721990.0
98,185318149.0,104119719.0,81198430.0
99,187424265.0,105894425.0,81529840.0
100,187080546.0,107674386.0,79406160.0
101,180329246.0,100550496.0,79778750.0
102,178006111.0,95966551.0,82039560.0
103,176589424.0,98687834.0,77901590.0
104,168646601.0,90125651.0,78520950.0
105,167952828.0,89881848.0,78070980.0
106,167910474.0,91340304.0,76570170.0
107,168473927.0,91063007.0,77410920.0
108,173176488.0,94618208.0,78558280.0
109,170971184.0,93923454.0,77047730.0
110,175083504.0,98204114.0,76879390.0
111,174976533.0,98625393.0,76351140.0
112,167323491.0,88012521.0,79310970.0
113,169729162.0,92457562.0,77271600.0
114,172146236.0,94172066.0,77974170.0
115,173449798.0,95636178.0,77813620.0
116,173498125.0,98822075.0,74676050.0
117,173421743.0,99114863.0,74306880.0
118,171459341.0,94766441.0,76692900.0
119,170157951.0,94893001.0,75264950.0
120,165598923.0,84838543.0,80760380.0
121,173120378.0,95711228.0,77409150.0
122,167008008.0,86616798.0,80391210.0
123,169237747.0,88903207.0,80334540.0
124,167312088.0,87633048.0,79679040.0
125,168380712.0,90415572.0,77965140.0
126,170184377.0,93156987.0,77027390.0
127,165192216.0,89412786.0,75779430.0
