id,energy_consumption,energy_effective,energy_waste
0,211160680.0,144086310.0,67074370.0
1,210187805.0,146409145.0,63778660.0
2,212237087.0,150710837.0,61526250.0
3,212190751.0,151386221.0,60804530.0
4,210735149.0,149320529.0,61414620.0
5,210697320.0,151518670.0,59178650.0
6,210412788.0,150397948.0,60014840.0
7,210056942.0,150967312.0,59089630.0
8,209463262.0,150066582.0,59396680.0
9,209379459.0,150540249.0,58839210.0
10,209921192.0,149451872.0,60469320.0
11,205716200.0,144370170.0,61346030.0
12,207097230.0,146250570.0,60846660.0
13,209424347.0,148871097.0,60553250.0
14,209822728.0,149103268.0,60719460.0
15,210353420.0,150362140.0,59991280.0
16,207146100.0,146764420.0,60381680.0
17,205604523.0,145579233.0,60025290.0
18,206373411.0,146146151.0,60227260.0
19,206888899.0,148207289.0,58681610.0
20,206204357.0,147335307.0,58869050.0
21,206555135.0,147712495.0,58842640.0
22,207524571.0,149777951.0,57746620.0
23,207667561.0,150407341.0,57260220.0
24,207223568.0,149511388.0,57712180.0
25,206666993.0,148597943.0,58069050.0
26,205341892.0,146550132.0,58791760.0
27,203741309.0,145201489.0,58539820.0
28,203783844.0,145652764.0,58131080.0
29,203597233.0,145115883.0,58481350.0
30,204091906.0,145366786.0,58725120.0
31,202499106.0,141437926.0,61061180.0
32,204407932.0,145564822.0,58843110.0
33,202729157.0,143325827.0,59403330.0
34,206225172.0,151318922.0,54906250.0
35,204823689.0,148372309.0,56451380.0
36,200215248.0,144384068.0,55831180.0
37,200611276.0,142382436.0,58228840.0
38,202123350.0,144416300.0,57707050.0
39,201909589.0,143983659.0,57925930.0
40,201876466.0,142861356.0,59015110.0
41,198117277.0,137868297.0,60248980.0
42,200485843.0,144557953.0,55927890.0
43,200241674.0,143356944.0,56884730.0
44,198407420.0,140044440.0,58362980.0
45,198759103.0,139116753.0,59642350.0
46,201535643.0,143986623.0,57549020.0
47,197498619.0,138913619.0,58585000.0
48,198301354.0,140048334.0,58253020.0
49,197997817.0,138740837.0,59256980.0
50,199240201.0,139625691.0,59614510.0
51,198619371.0,137366251.0,61253120.0
52,197755820.0,136585300.0,61170520.0
53,197875642.0,138460962.0,59414680.0
54,196887563.0,137710003.0,59177560.0
55,197041413.0,138858553.0,58182860.0
56,196474159.0,134580879.0,61893280.0
57,199324909.0,140047699.0,59277210.0
58,197159425.0,135103505.0,62055920.0
59,198516563.0,138909033.0,59607530.0
60,193399693.0,128358813.0,65040880.0
61,198686160.0,138040420.0,60645740.0
62,195353950.0,133250520.0,62103430.0
63,197333366.0,134999946.0,62333420.0
64,198340450.0,132657800.0,65682650.0
65,193801875.0,127153835.0,66648040.0
66,191080178.0,126435308.0,64644870.0
67,191707705.0,129189175.0,62518530.0
68,195407164.0,131966184.0,63440980.0
69,194444244.0,130516384.0,63927860.0
70,193934910.0,132496870.0,61438040.0
71,194836109.0,131932409.0,62903700.0
72,195085527.0,132449867.0,62635660.0
73,189694985.0,125796385.0,63898600.0
74,191251042.0,130643392.0,60607650.0
75,193015973.0,132878573.0,60137400.0
76,191739199.0,130439899.0,61299300.0
77,191965630.0,131894590.0,60071040.0
78,190324865.0,129289565.0,61035300.0
79,191402720.0,130616370.0,60786350.0
80,192271882.0,130712372.0,61559510.0
81,192085633.0,132021003.0,60064630.0
82,189702044.0,131948054.0,57753990.0
83,187311758.0,126010078.0,61301680.0
84,186723689.0,124953849.0,61769840.0
85,188846095.0,126110675.0,62735420.0
86,188472511.0,125708261.0,62764250.0
87,187160623.0,125343383.0,61817240.0
88,187104694.0,125779084.0,61325610.0
89,189728470.0,128127120.0,61601350.0
90,189608286.0,129986836.0,59621450.0
91,184822827.0,121729307.0,63093520.0
92,185819956.0,123974126.0,61845830.0
93,186244582.0,125440142.0,60804440.0
94,187186506.0,126593016.0,60593490.0
95,185540130.0,123236210.0,62303920.0
96,180198277.0,116751257.0,63447020.0
97,179631747.0,117794227.0,61837520.0
98,179684599.0,118064959.0,61619640.0
99,177156210.0,115293180.0,61863030.0
100,170416494.0,103429194.0,66987300.0
101,167456420.0,100014160.0,67442260.0
102,168426942.0,106307122.0,62119820.0
103,166129509.0,103997909.0,62131600.0
104,166389968.0,104795638.0,61594330.0
105,164787032.0,102885662.0,61901370.0
106,164577434.0,101632434.0,62945000.0
107,163898322.0,101621082.0,62277240.0
108,159428165.0,96811155.0,62617010.0
109,159212232.0,94833012.0,64379220.0
110,161434369.0,97390929.0,64043440.0
111,159983473.0,93735603.0,66247870.0
112,156409085.0,91678555.0,64730530.0
113,155958576.0,90586846.0,65371730.0
114,155997491.0,91336461.0,64661030.0
115,156320033.0,92677593.0,63642440.0
116,155424264.0,88626064.0,66798200.0
117,153380774.0,87080234.0,66300540.0
118,149043652.0,83249552.0,65794100.0
119,149862858.0,83499658.0,66363200.0
120,158246959.0,91467619.0,66779340.0
121,157537982.0,94533332.0,63004650.0
122,154759089.0,92358069.0,62401020.0
123,149084015.0,82472725.0,66611290.0
124,155257382.0,92651162.0,62606220.0
125,152274321.0,89986201.0,62288120.0
126,152368441.0,90771541.0,61596900.0
127,150330743.0,88311143.0,62019600.0
