id,energy_consumption,energy_effective,energy_waste
0,239514149.0,182019989.0,57494160.0
1,234478367.0,177738737.0,56739630.0
2,233768847.0,177246007.0,56522840.0
3,233199602.0,177963352.0,55236250.0
4,231723909.0,177748689.0,53975220.0
5,231687528.0,177968808.0,53718720.0
6,231267970.0,177137140.0,54130830.0
7,231286070.0,177089310.0,54196760.0
8,231182176.0,175912676.0,55269500.0
9,231194484.0,176404734.0,54789750.0
10,232073782.0,177252682.0,54821100.0
11,232068895.0,177227845.0,54841050.0
12,231972965.0,177180745.0,54792220.0
13,231566077.0,177165067.0,54401010.0
14,231008416.0,176991206.0,54017210.0
15,231008416.0,177009446.0,53998970.0
16,226989854.0,171919894.0,55069960.0
17,229345026.0,175721966.0,53623060.0
18,229345026.0,175528546.0,53816480.0
19,229343578.0,175588468.0,53755110.0
20,229502315.0,176552235.0,52950080.0
21,226232731.0,172955421.0,53277310.0
22,229326021.0,176098731.0,53227290.0
23,229326021.0,176142431.0,53183590.0
24,229069182.0,175399902.0,53669280.0
25,229069182.0,175500032.0,53569150.0
26,229062485.0,175501695.0,53560790.0
27,229062485.0,175379715.0,53682770.0
28,229062485.0,175390925.0,53671560.0
29,229062485.0,175698725.0,53363760.0
30,228968184.0,175634824.0,53333360.0
31,228946102.0,175492472.0,53453630.0
32,227116373.0,170783813.0,56332560.0
33,225310898.0,168568028.0,56742870.0
34,224893874.0,168107114.0,56786760.0
35,224279017.0,166227377.0,58051640.0
36,219753112.0,158375512.0,61377600.0
37,218815532.0,158304762.0,60510770.0
38,218815532.0,156227682.0,62587850.0
39,218198141.0,155641451.0,62556690.0
40,221155500.0,156457460.0,64698040.0
41,218086645.0,150620345.0,67466300.0
42,217902568.0,150580858.0,67321710.0
43,222239871.0,157652461.0,64587410.0
44,222326751.0,156316191.0,66010560.0
45,220598020.0,156450980.0,64147040.0
46,220598020.0,155886680.0,64711340.0
47,219974475.0,153477275.0,66497200.0
48,220392223.0,155289813.0,65102410.0
49,220797663.0,156188163.0,64609500.0
50,220623360.0,155744820.0,64878540.0
51,219693925.0,156244425.0,63449500.0
52,219693925.0,155961705.0,63732220.0
53,219693925.0,155958475.0,63735450.0
54,219625869.0,155698519.0,63927350.0
55,219081602.0,155518622.0,63562980.0
56,218346742.0,154461522.0,63885220.0
57,218833813.0,155525483.0,63308330.0
58,218833813.0,155616873.0,63216940.0
59,218833813.0,155424973.0,63408840.0
60,218656976.0,156102946.0,62554030.0
61,218698063.0,156541513.0,62156550.0
62,218307465.0,156007795.0,62299670.0
63,218857524.0,156770134.0,62087390.0
64,201501434.0,123530114.0,77971320.0
65,197735005.0,124692145.0,73042860.0
66,194121159.0,120542309.0,73578850.0
67,192035134.0,119722964.0,72312170.0
68,189612087.0,113613577.0,75998510.0
69,190970130.0,115344590.0,75625540.0
70,188326987.0,113237007.0,75089980.0
71,187230489.0,113092839.0,74137650.0
72,185489993.0,109030773.0,76459220.0
73,186046930.0,111783920.0,74263010.0
74,183910587.0,111479227.0,72431360.0
75,183952036.0,111715376.0,72236660.0
76,185393339.0,116007779.0,69385560.0
77,187054195.0,116806415.0,70247780.0
78,186608392.0,116269552.0,70338840.0
79,186474452.0,116000522.0,70473930.0
80,184793143.0,114123133.0,70670010.0
81,180943092.0,111996052.0,68947040.0
82,182073256.0,112707646.0,69365610.0
83,181141468.0,111950658.0,69190810.0
84,181294594.0,111679134.0,69615460.0
85,181288259.0,111629669.0,69658590.0
86,182221133.0,111223233.0,70997900.0
87,178320221.0,107248881.0,71071340.0
88,175781153.0,104460243.0,71320910.0
89,175207202.0,103926952.0,71280250.0
90,174893891.0,104159701.0,70734190.0
91,174894253.0,104081213.0,70813040.0
92,175277611.0,104113691.0,71163920.0
93,177783013.0,106022873.0,71760140.0
94,177700839.0,106337989.0,71362850.0
95,177702106.0,106248626.0,71453480.0
96,173162083.0,103036273.0,70125810.0
97,169922002.0,99284142.0,70637860.0
98,174248083.0,104324483.0,69923600.0
99,174278853.0,104338913.0,69939940.0
100,173090950.0,101064240.0,72026710.0
101,169095194.0,97913794.0,71181400.0
102,166927538.0,95797198.0,71130340.0
103,166536035.0,95547435.0,70988600.0
104,166568796.0,90935496.0,75633300.0
105,166479382.0,90474632.0,76004750.0
106,163928730.0,87189440.0,76739290.0
107,162612317.0,85227547.0,77384770.0
108,152079203.0,64887483.0,87191720.0
109,145986924.0,62399884.0,83587040.0
110,141740845.0,60951555.0,80789290.0
111,139821521.0,60135561.0,79685960.0
112,136859456.0,59058156.0,77801300.0
113,135223035.0,58622205.0,76600830.0
114,132004312.0,58257622.0,73746690.0
115,130376579.0,57800909.0,72575670.0
116,128286391.0,55490651.0,72795740.0
117,127876607.0,55002017.0,72874590.0
118,125824248.0,50207858.0,75616390.0
119,122264702.0,48441672.0,73823030.0
120,116564831.0,44925851.0,71638980.0
121,115979296.0,45506106.0,70473190.0
122,114875558.0,46676388.0,68199170.0
123,113949381.0,46209631.0,67739750.0
124,110468570.0,42764300.0,67704270.0
125,107029027.0,42245917.0,64783110.0
126,102505113.0,41989933.0,60515180.0
127,97816489.0,41585009.0,56231480.0
