id,energy_consumption,energy_effective,energy_waste
0,230927692.0,180305932.0,50621760.0
1,224544365.0,173317545.0,51226820.0
2,223446238.0,171756958.0,51689280.0
3,223107406.0,173659466.0,49447940.0
4,223082971.0,174064151.0,49018820.0
5,220320730.0,170713950.0,49606780.0
6,219958549.0,169372269.0,50586280.0
7,219958549.0,170193449.0,49765100.0
8,219852302.0,169639942.0,50212360.0
9,221027173.0,172255823.0,48771350.0
10,220973778.0,172592878.0,48380900.0
11,221361480.0,173063330.0,48298150.0
12,221706828.0,173715768.0,47991060.0
13,221339217.0,173773947.0,47565270.0
14,221198037.0,173581087.0,47616950.0
15,221140660.0,173533780.0,47606880.0
16,219906059.0,169589299.0,50316760.0
17,220159459.0,170379639.0,49779820.0
18,220151314.0,170264334.0,49886980.0
19,220139006.0,170929566.0,49209440.0
20,220460462.0,170747142.0,49713320.0
21,220104978.0,169679678.0,50425300.0
22,220094661.0,169790961.0,50303700.0
23,219272921.0,169138651.0,50134270.0
24,219319800.0,170012650.0,49307150.0
25,219319800.0,170067560.0,49252240.0
26,218178957.0,167482857.0,50696100.0
27,217150877.0,166870117.0,50280760.0
28,218151807.0,167237587.0,50914220.0
29,217779128.0,166680938.0,51098190.0
30,217696411.0,167103241.0,50593170.0
31,217696411.0,167096401.0,50600010.0
32,217117392.0,162827202.0,54290190.0
33,215572738.0,161037918.0,54534820.0
34,213313315.0,157511095.0,55802220.0
35,213313315.0,157555555.0,55757760.0
36,210096221.0,152502771.0,57593450.0
37,207696161.0,150078341.0,57617820.0
38,210665466.0,153786366.0,56879100.0
39,210510892.0,153340712.0,57170180.0
40,210622750.0,154919420.0,55703330.0
41,210092601.0,154897711.0,55194890.0
42,208797184.0,154678124.0,54119060.0
43,210406998.0,158347688.0,52059310.0
44,209948706.0,158150976.0,51797730.0
45,209486251.0,157360011.0,52126240.0
46,206148430.0,154138800.0,52009630.0
47,206128339.0,154402569.0,51725770.0
48,205239267.0,151715237.0,53524030.0
49,203068896.0,148072456.0,54996440.0
50,201635557.0,147588547.0,54047010.0
51,201983982.0,147237012.0,54746970.0
52,201755198.0,148665648.0,53089550.0
53,199888002.0,145589192.0,54298810.0
54,200826668.0,146571038.0,54255630.0
55,200212535.0,145856535.0,54356000.0
56,199711889.0,145016499.0,54695390.0
57,199825738.0,146164758.0,53660980.0
58,200623405.0,146988835.0,53634570.0
59,200457247.0,146811467.0,53645780.0
60,201015451.0,147702601.0,53312850.0
61,201015451.0,147196631.0,53818820.0
62,198509506.0,145613756.0,52895750.0
63,199865377.0,144911207.0,54954170.0
64,183444514.0,116897894.0,66546620.0
65,183259351.0,119172331.0,64087020.0
66,180650598.0,117131058.0,63519540.0
67,179946146.0,115256726.0,64689420.0
68,178054515.0,118621225.0,59433290.0
69,178475702.0,118870362.0,59605340.0
70,178180129.0,114504459.0,63675670.0
71,179438260.0,116516180.0,62922080.0
72,176910233.0,113265583.0,63644650.0
73,176255737.0,112697347.0,63558390.0
74,178781230.0,119119750.0,59661480.0
75,178306105.0,118491245.0,59814860.0
76,178379772.0,118322332.0,60057440.0
77,177773060.0,117420550.0,60352510.0
78,177108790.0,117286280.0,59822510.0
79,177096482.0,117492282.0,59604200.0
80,176620090.0,115810860.0,60809230.0
81,175864777.0,115788427.0,60076350.0
82,175790024.0,117133264.0,58656760.0
83,174709997.0,116748067.0,57961930.0
84,174728821.0,116703241.0,58025580.0
85,175948580.0,117277330.0,58671250.0
86,177514230.0,120601250.0,56912980.0
87,176865164.0,120081334.0,56783830.0
88,175556534.0,115565734.0,59990800.0
89,175896633.0,117874143.0,58022490.0
90,174567369.0,114743149.0,59824220.0
91,176572487.0,117487277.0,59085210.0
92,175923602.0,116350802.0,59572800.0
93,173157922.0,112355102.0,60802820.0
94,172750853.0,111983563.0,60767290.0
95,173476301.0,113515991.0,59960310.0
96,169106237.0,110460447.0,58645790.0
97,167235602.0,109206552.0,58029050.0
98,168018065.0,108940405.0,59077660.0
99,168185671.0,109888391.0,58297280.0
100,164912467.0,105481117.0,59431350.0
101,158065599.0,97345569.0,60720030.0
102,157192998.0,96605208.0,60587790.0
103,157618710.0,97120220.0,60498490.0
104,157633914.0,95502564.0,62131350.0
105,157499974.0,95083954.0,62416020.0
106,156299944.0,92448804.0,63851140.0
107,155136838.0,91501828.0,63635010.0
108,140684712.0,71909432.0,68775280.0
109,138534070.0,70902540.0,67631530.0
110,137064169.0,71268609.0,65795560.0
111,135464853.0,70278533.0,65186320.0
112,134079117.0,69631467.0,64447650.0
113,133436205.0,68892175.0,64544030.0
114,126697394.0,61131254.0,65566140.0
115,127292522.0,62309022.0,64983500.0
116,126379196.0,59882246.0,66496950.0
117,127047991.0,61361771.0,65686220.0
118,126998035.0,62061555.0,64936480.0
119,126675674.0,61640964.0,65034710.0
120,122801188.0,60409998.0,62391190.0
121,118747874.0,58976554.0,59771320.0
122,117332273.0,56032493.0,61299780.0
123,116750358.0,55625428.0,61124930.0
124,113323123.0,54877103.0,58446020.0
125,110857722.0,55050002.0,55807720.0
126,104093571.0,49862521.0,54231050.0
127,101617310.0,47637060.0,53980250.0
