id,energy_consumption,energy_effective,energy_waste
0,210415699.0,149877859.0,60537840.0
1,214107918.0,159764808.0,54343110.0
2,213058480.0,160121090.0,52937390.0
3,212746436.0,155756536.0,56989900.0
4,212209409.0,154339429.0,57869980.0
5,211030013.0,154584173.0,56445840.0
6,211268390.0,153779020.0,57489370.0
7,210699688.0,154331748.0,56367940.0
8,210365743.0,156776083.0,53589660.0
9,208952857.0,155681117.0,53271740.0
10,209939850.0,156378980.0,53560870.0
11,209037022.0,154359132.0,54677890.0
12,207503047.0,154808527.0,52694520.0
13,207097245.0,154785385.0,52311860.0
14,208217273.0,155831553.0,52385720.0
15,207851110.0,157263360.0,50587750.0
16,203892459.0,148236489.0,55655970.0
17,204471297.0,147907607.0,56563690.0
18,201238999.0,146480689.0,54758310.0
19,203446294.0,149227544.0,54218750.0
20,204527226.0,151881346.0,52645880.0
21,207687667.0,158008077.0,49679590.0
22,209117205.0,159556845.0,49560360.0
23,209120644.0,160462314.0,48658330.0
24,208829053.0,158868793.0,49960260.0
25,202648265.0,148698505.0,53949760.0
26,202248074.0,147301574.0,54946500.0
27,200759530.0,144364940.0,56394590.0
28,205891604.0,156202804.0,49688800.0
29,200914828.0,149349148.0,51565680.0
30,207779072.0,157868352.0,49910720.0
31,206584472.0,157313342.0,49271130.0
32,204123415.0,155604295.0,48519120.0
33,206157674.0,161388404.0,44769270.0
34,206813799.0,162695759.0,44118040.0
35,206493791.0,161487161.0,45006630.0
36,202264364.0,156552264.0,45712100.0
37,201898744.0,157160394.0,44738350.0
38,199579229.0,153183269.0,46395960.0
39,199063560.0,151743670.0,47319890.0
40,200824509.0,154689649.0,46134860.0
41,199272796.0,150650546.0,48622250.0
42,199961320.0,150290460.0,49670860.0
43,197966881.0,145572931.0,52393950.0
44,198043263.0,146087453.0,51955810.0
45,197805248.0,145684898.0,52120350.0
46,199024464.0,147622654.0,51401810.0
47,200145397.0,150884037.0,49261360.0
48,198425716.0,147702966.0,50722750.0
49,198067879.0,148301449.0,49766430.0
50,199003106.0,149811426.0,49191680.0
51,198013398.0,148172958.0,49840440.0
52,198402729.0,148815229.0,49587500.0
53,197175006.0,143044216.0,54130790.0
54,198037652.0,145653252.0,52384400.0
55,197358721.0,142877191.0,54481530.0
56,197332114.0,144030674.0,53301440.0
57,200098518.0,152112298.0,47986220.0
58,200119152.0,152087332.0,48031820.0
59,197710404.0,147056334.0,50654070.0
60,198230960.0,147158510.0,51072450.0
61,197697372.0,146551772.0,51145600.0
62,197792940.0,146496150.0,51296790.0
63,198587892.0,146642582.0,51945310.0
64,189566671.0,127881641.0,61685030.0
65,188765565.0,126978125.0,61787440.0
66,185451274.0,123739924.0,61711350.0
67,185541050.0,125594230.0,59946820.0
68,184817412.0,125204242.0,59613170.0
69,186130386.0,128031616.0,58098770.0
70,184788995.0,125876455.0,58912540.0
71,183663175.0,122782755.0,60880420.0
72,182109471.0,124741871.0,57367600.0
73,183708244.0,128166364.0,55541880.0
74,183647790.0,126549610.0,57098180.0
75,184080018.0,127324788.0,56755230.0
76,182220786.0,124519206.0,57701580.0
77,181940960.0,124116830.0,57824130.0
78,182556722.0,124378432.0,58178290.0
79,176052849.0,117457699.0,58595150.0
80,173936235.0,115379995.0,58556240.0
81,173573149.0,110885299.0,62687850.0
82,172023246.0,112946076.0,59077170.0
83,171259245.0,113034985.0,58224260.0
84,172770957.0,111688897.0,61082060.0
85,171894555.0,110985255.0,60909300.0
86,177503021.0,120215511.0,57287510.0
87,176412315.0,116132295.0,60280020.0
88,178183943.0,119026923.0,59157020.0
89,177839681.0,120411381.0,57428300.0
90,175110382.0,116234652.0,58875730.0
91,176954229.0,118943669.0,58010560.0
92,176472950.0,119554040.0,56918910.0
93,174790193.0,116838203.0,57951990.0
94,171477169.0,110507819.0,60969350.0
95,173666183.0,114139463.0,59526720.0
96,170836067.0,111376667.0,59459400.0
97,166809179.0,107564569.0,59244610.0
98,162170873.0,101798273.0,60372600.0
99,166833795.0,109818465.0,57015330.0
100,161485969.0,103034039.0,58451930.0
101,158878845.0,100729115.0,58149730.0
102,161292118.0,103924668.0,57367450.0
103,162640025.0,108205425.0,54434600.0
104,157703974.0,95117494.0,62586480.0
105,153793288.0,92132158.0,61661130.0
106,156391724.0,93628264.0,62763460.0
107,152368275.0,88515105.0,63853170.0
108,143384159.0,79209179.0,64174980.0
109,141438409.0,76628879.0,64809530.0
110,142825955.0,79480095.0,63345860.0
111,140253583.0,75932063.0,64321520.0
112,140016654.0,76912224.0,63104430.0
113,145665483.0,85223963.0,60441520.0
114,146005763.0,87401363.0,58604400.0
115,142809303.0,83051933.0,59757370.0
116,143055101.0,83771021.0,59284080.0
117,142212184.0,87070154.0,55142030.0
118,146220972.0,92261982.0,53958990.0
119,146117259.0,91715139.0,54402120.0
120,142381600.0,85905290.0,56476310.0
121,138615714.0,81135924.0,57479790.0
122,138107828.0,81684578.0,56423250.0
123,140505354.0,85068394.0,55436960.0
124,144240832.0,89044472.0,55196360.0
125,139001063.0,82599243.0,56401820.0
126,140550604.0,84907454.0,55643150.0
127,135204769.0,77117689.0,58087080.0
