id,energy_consumption,energy_effective,energy_waste
0,204996932.0,131741630.0,73255302.0
1,202770451.0,131365810.0,71404641.0
2,206383030.0,133935370.0,72447660.0
3,206716251.0,134904370.0,71811881.0
4,206978339.0,131948920.0,75029419.0
5,206947750.0,135562530.0,71385220.0
6,205999672.0,134360210.0,71639462.0
7,208035198.0,135452900.0,72582298.0
8,208439371.0,136442990.0,71996381.0
9,208415841.0,138599680.0,69816161.0
10,204614298.0,129807430.0,74806868.0
11,204939193.0,129732760.0,75206433.0
12,207444233.0,133089110.0,74355123.0
13,207610753.0,131224830.0,76385923.0
14,208313938.0,133586530.0,74727408.0
15,208269050.0,136856240.0,71412810.0
16,208471408.0,134771750.0,73699658.0
17,209354869.0,134723490.0,74631379.0
18,208932053.0,133599450.0,75332603.0
19,209245726.0,134442670.0,74803056.0
20,210802507.0,137329720.0,73472787.0
21,209531163.0,135120020.0,74411143.0
22,208441362.0,133282150.0,75159212.0
23,209049341.0,136196180.0,72853161.0
24,211049753.0,138681950.0,72367803.0
25,208414755.0,134776690.0,73638065.0
26,208202080.0,134952820.0,73249260.0
27,206161124.0,133848920.0,72312204.0
28,206385202.0,132077930.0,74307272.0
29,205619391.0,131212290.0,74407101.0
30,208659105.0,136276740.0,72382365.0
31,207383598.0,133917130.0,73466468.0
32,211825338.0,140882340.0,70942998.0
33,211631306.0,140155590.0,71475716.0
34,211069120.0,138750730.0,72318390.0
35,209817867.0,139414590.0,70403277.0
36,206053067.0,132401310.0,73651757.0
37,206996439.0,136422850.0,70573589.0
38,206598782.0,136010930.0,70587852.0
39,208154839.0,135651830.0,72503009.0
40,209898774.0,140211070.0,69687704.0
41,209351973.0,140650350.0,68701623.0
42,211554019.0,142000110.0,69553909.0
43,210820245.0,142345720.0,68474525.0
44,209512158.0,137875590.0,71636568.0
45,209943119.0,138018660.0,71924459.0
46,209176222.0,138076230.0,71099992.0
47,212131409.0,140666120.0,71465289.0
48,212186433.0,140657000.0,71529433.0
49,210986403.0,140550980.0,70435423.0
50,210366840.0,139771220.0,70595620.0
51,212117472.0,140798360.0,71319112.0
52,213959147.0,143776990.0,70182157.0
53,214366397.0,145818920.0,68547477.0
54,213575608.0,145611440.0,67964168.0
55,216095490.0,144528820.0,71566670.0
56,214969127.0,142188780.0,72780347.0
57,214213814.0,142432550.0,71781264.0
58,213361847.0,143581480.0,69780367.0
59,211310936.0,141720430.0,69590506.0
60,211975387.0,142551490.0,69423897.0
61,212036384.0,142583220.0,69453164.0
62,212960389.0,143118070.0,69842319.0
63,212971611.0,142468270.0,70503341.0
64,190577929.0,114749550.0,75828379.0
65,188746390.0,114755250.0,73991140.0
66,190573947.0,118778120.0,71795827.0
67,191356229.0,118189690.0,73166539.0
68,190844542.0,119962960.0,70881582.0
69,190629152.0,120706240.0,69922912.0
70,189228212.0,118167270.0,71060942.0
71,187469616.0,115897910.0,71571706.0
72,192654723.0,121201950.0,71452773.0
73,192743956.0,125021710.0,67722246.0
74,192843144.0,122261390.0,70581754.0
75,191925474.0,121140390.0,70785084.0
76,187718491.0,114327560.0,73390931.0
77,189039067.0,116759940.0,72279127.0
78,188638876.0,113708920.0,74929956.0
79,189015537.0,115160520.0,73855017.0
80,193824526.0,122705800.0,71118726.0
81,192412183.0,120782620.0,71629563.0
82,191453426.0,121814320.0,69639106.0
83,191850721.0,122336440.0,69514281.0
84,191508269.0,121911980.0,69596289.0
85,191950090.0,123062240.0,68887850.0
86,192497796.0,123654850.0,68842946.0
87,191910813.0,122428590.0,69482223.0
88,191172695.0,118325540.0,72847155.0
89,190598744.0,118324210.0,72274534.0
90,191359487.0,116533460.0,74826027.0
91,188446835.0,115024480.0,73422355.0
92,187810439.0,113096740.0,74713699.0
93,189482517.0,116496030.0,72986487.0
94,191695423.0,117382950.0,74312473.0
95,191192243.0,115117960.0,76074283.0
96,192300325.0,112915100.0,79385225.0
97,192526032.0,113002500.0,79523532.0
98,189653562.0,111174700.0,78478862.0
99,187458032.0,111223910.0,76234122.0
100,181355979.0,103913850.0,77442129.0
101,178639350.0,100801650.0,77837700.0
102,179678652.0,104475110.0,75203542.0
103,179572948.0,103641010.0,75931938.0
104,178793924.0,104381820.0,74412104.0
105,180525189.0,105797130.0,74728059.0
106,179919744.0,105857360.0,74062384.0
107,176624639.0,99779830.0,76844809.0
108,169095220.0,91097780.0,77997440.0
109,169353869.0,90995180.0,78358689.0
110,166040483.0,86226370.0,79814113.0
111,164997199.0,86861350.0,78135849.0
112,161501908.0,81720520.0,79781388.0
113,163304125.0,82717450.0,80586675.0
114,162786284.0,80638280.0,82148004.0
115,161601277.0,79841610.0,81759667.0
116,164328042.0,83998620.0,80329422.0
117,163724950.0,83347490.0,80377460.0
118,163239327.0,84827210.0,78412117.0
119,164094552.0,85187450.0,78907102.0
120,163549742.0,84092290.0,79457452.0
121,161578290.0,79108210.0,82470080.0
122,164157721.0,80113120.0,84044601.0
123,162089434.0,79632800.0,82456634.0
124,164537640.0,79711840.0,84825800.0
125,164323336.0,81189470.0,83133866.0
126,163138148.0,77640460.0,85497688.0
127,164560627.0,78295960.0,86264667.0
