id,energy_consumption,energy_effective,energy_waste
0,235114160.0,164101030.0,71013130.0
1,234793609.0,170347229.0,64446380.0
2,234247532.0,169617992.0,64629540.0
3,234226355.0,169621705.0,64604650.0
4,233113567.0,171655417.0,61458150.0
5,233134382.0,172203862.0,60930520.0
6,232092003.0,169392583.0,62699420.0
7,232602061.0,169136751.0,63465310.0
8,232265944.0,169956454.0,62309490.0
9,232272098.0,169865708.0,62406390.0
10,231177229.0,169251109.0,61926120.0
11,230879665.0,169263055.0,61616610.0
12,230783735.0,169063575.0,61720160.0
13,230756585.0,169140545.0,61616040.0
14,230946816.0,169759086.0,61187730.0
15,230889439.0,169631599.0,61257840.0
16,233769692.0,172146202.0,61623490.0
17,233765529.0,171785599.0,61979930.0
18,233765529.0,171676919.0,62088610.0
19,233761366.0,171494536.0,62266830.0
20,232687855.0,170662615.0,62025240.0
21,232236441.0,172567721.0,59668720.0
22,232345765.0,170462785.0,61882980.0
23,231966027.0,170595477.0,61370550.0
24,231677332.0,171422222.0,60255110.0
25,231677332.0,171434762.0,60242570.0
26,231670635.0,171415905.0,60254730.0
27,231670635.0,171419325.0,60251310.0
28,231670635.0,171129005.0,60541630.0
29,231670635.0,171125585.0,60545050.0
30,231262299.0,171087889.0,60174410.0
31,231262299.0,171044189.0,60218110.0
32,232240061.0,166732251.0,65507810.0
33,229629136.0,164313926.0,65315210.0
34,229574293.0,161673373.0,67900920.0
35,229148762.0,158585372.0,70563390.0
36,224984133.0,152376903.0,72607230.0
37,223477489.0,152018289.0,71459200.0
38,222766702.0,149645382.0,73121320.0
39,222932860.0,149468920.0,73463940.0
40,222604888.0,149032408.0,73572480.0
41,221730477.0,147716197.0,74014280.0
42,223064266.0,149785146.0,73279120.0
43,223484910.0,149785560.0,73699350.0
44,224384842.0,150130172.0,74254670.0
45,224161850.0,150994550.0,73167300.0
46,223852159.0,150644059.0,73208100.0
47,223596044.0,150992524.0,72603520.0
48,223796411.0,150258141.0,73538270.0
49,223519300.0,151530430.0,71988870.0
50,223344997.0,149119257.0,74225740.0
51,223344997.0,148824187.0,74520810.0
52,222693397.0,148642547.0,74050850.0
53,223201826.0,148446506.0,74755320.0
54,222876026.0,148311986.0,74564040.0
55,222550226.0,148276836.0,74273390.0
56,222550226.0,148195706.0,74354520.0
57,221979895.0,148319255.0,73660640.0
58,221979895.0,148144265.0,73835630.0
59,221979895.0,148226915.0,73752980.0
60,221979895.0,148158895.0,73821000.0
61,222026955.0,148185245.0,73841710.0
62,222173384.0,148194924.0,73978460.0
63,222173384.0,148191314.0,73982070.0
64,210065389.0,128164819.0,81900570.0
65,205369163.0,127555073.0,77814090.0
66,203877361.0,127847421.0,76029940.0
67,204099267.0,127689657.0,76409610.0
68,202238406.0,122691786.0,79546620.0
69,202331440.0,123279010.0,79052430.0
70,202278407.0,126392567.0,75885840.0
71,201907900.0,126069890.0,75838010.0
72,202146639.0,126287969.0,75858670.0
73,202450719.0,128307609.0,74143110.0
74,202446013.0,129296793.0,73149220.0
75,202429723.0,129745813.0,72683910.0
76,200167404.0,126426574.0,73740830.0
77,199984775.0,126911225.0,73073550.0
78,199679428.0,124863668.0,74815760.0
79,199679428.0,124729908.0,74949520.0
80,194075125.0,115299285.0,78775840.0
81,192423862.0,113298232.0,79125630.0
82,190326072.0,113098782.0,77227290.0
83,189824159.0,113185679.0,76638480.0
84,189822530.0,112853070.0,76969460.0
85,189860902.0,112921272.0,76939630.0
86,189186858.0,112181198.0,77005660.0
87,190125886.0,113036816.0,77089070.0
88,190026879.0,113539919.0,76486960.0
89,189939637.0,113571047.0,76368590.0
90,189945972.0,113436402.0,76509570.0
91,189981629.0,112438129.0,77543500.0
92,188366023.0,110417493.0,77948530.0
93,188364575.0,110410345.0,77954230.0
94,187409257.0,109670677.0,77738580.0
95,187409257.0,109734897.0,77674360.0
96,184508732.0,103051042.0,81457690.0
97,179843276.0,99060846.0,80782430.0
98,181974551.0,99260151.0,82714400.0
99,180033326.0,97466556.0,82566770.0
100,177967392.0,94593302.0,83374090.0
101,175247867.0,91759057.0,83488810.0
102,174086571.0,91318481.0,82768090.0
103,174436082.0,90905852.0,83530230.0
104,173157498.0,83303628.0,89853870.0
105,170578067.0,80783577.0,89794490.0
106,172292137.0,82680237.0,89611900.0
107,172275847.0,81504947.0,90770900.0
108,161841559.0,68307529.0,93534030.0
109,160833932.0,70669362.0,90164570.0
110,159326021.0,65847271.0,93478750.0
111,158386088.0,66555968.0,91830120.0
112,157099902.0,65232832.0,91867070.0
113,154166978.0,60776198.0,93390780.0
114,151967647.0,60969827.0,90997820.0
115,151739768.0,60934608.0,90805160.0
116,151433878.0,59998298.0,91435580.0
117,150435482.0,60398112.0,90037370.0
118,147634326.0,59802046.0,87832280.0
119,147071778.0,58987898.0,88083880.0
120,146997568.0,59173558.0,87824010.0
121,145160056.0,57277856.0,87882200.0
122,143030591.0,55261391.0,87769200.0
123,141930473.0,55115503.0,86814970.0
124,139341087.0,52565257.0,86775830.0
125,137800958.0,53088758.0,84712200.0
126,131012372.0,50496142.0,80516230.0
127,126496965.0,48659925.0,77837040.0
