id,energy_consumption,energy_effective,energy_waste
0,213583350.0,148060850.0,65522500.0
1,217620917.0,155769707.0,61851210.0
2,219401052.0,157225082.0,62175970.0
3,219200866.0,155618136.0,63582730.0
4,216978186.0,156290536.0,60687650.0
5,212172455.0,149747155.0,62425300.0
6,213816297.0,154675057.0,59141240.0
7,212194356.0,155183726.0,57010630.0
8,212231823.0,155889943.0,56341880.0
9,212201777.0,155907777.0,56294000.0
10,211215870.0,155794730.0,55421140.0
11,210741650.0,156566250.0,54175400.0
12,210098738.0,156595658.0,53503080.0
13,210271774.0,155231924.0,55039850.0
14,211731901.0,155408081.0,56323820.0
15,212133721.0,155752331.0,56381390.0
16,212086299.0,154880309.0,57205990.0
17,212662241.0,154881791.0,57780450.0
18,208195704.0,152786214.0,55409490.0
19,208207107.0,152298817.0,55908290.0
20,207190068.0,151037618.0,56152450.0
21,207021919.0,151272129.0,55749790.0
22,209237902.0,152731722.0,56506180.0
23,207858682.0,150246272.0,57612410.0
24,205532832.0,146256492.0,59276340.0
25,205213367.0,143983257.0,61230110.0
26,207499759.0,149533099.0,57966660.0
27,206786076.0,149748896.0,57037180.0
28,209448043.0,154676143.0,54771900.0
29,208515350.0,152573190.0,55942160.0
30,204834534.0,149575374.0,55259160.0
31,205549665.0,150377095.0,55172570.0
32,206635484.0,151394704.0,55240780.0
33,205512922.0,148387622.0,57125300.0
34,206367242.0,145819092.0,60548150.0
35,205596182.0,147756392.0,57839790.0
36,201943602.0,140845922.0,61097680.0
37,202907789.0,143398939.0,59508850.0
38,201554090.0,140492650.0,61061440.0
39,201963331.0,141586321.0,60377010.0
40,203719574.0,144314754.0,59404820.0
41,208146653.0,149707043.0,58439610.0
42,205779173.0,147406343.0,58372830.0
43,207893977.0,149905237.0,57988740.0
44,209428857.0,148669207.0,60759650.0
45,209088939.0,151440589.0,57648350.0
46,206601456.0,148395686.0,58205770.0
47,208152807.0,151859627.0,56293180.0
48,206795850.0,148310540.0,58485310.0
49,207592793.0,149326843.0,58265950.0
50,206551681.0,149195691.0,57355990.0
51,208067737.0,149992077.0,58075660.0
52,203675591.0,145655071.0,58020520.0
53,205116351.0,147626261.0,57490090.0
54,202470493.0,145246733.0,57223760.0
55,205886868.0,149078028.0,56808840.0
56,204803764.0,147810574.0,56993190.0
57,202821090.0,144738960.0,58082130.0
58,205658265.0,148751955.0,56906310.0
59,205765960.0,148957880.0,56808080.0
60,203417123.0,146694683.0,56722440.0
61,204259135.0,146133635.0,58125500.0
62,205993839.0,149096079.0,56897760.0
63,205112007.0,147952327.0,57159680.0
64,197121400.0,132840840.0,64280560.0
65,195002976.0,128958356.0,66044620.0
66,193916433.0,130969773.0,62946660.0
67,194496357.0,133099767.0,61396590.0
68,193250715.0,133033835.0,60216880.0
69,193943221.0,133118391.0,60824830.0
70,191674567.0,127438467.0,64236100.0
71,190834546.0,126969036.0,63865510.0
72,193638779.0,132153739.0,61485040.0
73,193779959.0,132197549.0,61582410.0
74,191324875.0,130745135.0,60579740.0
75,191418090.0,130960950.0,60457140.0
76,183835638.0,122188568.0,61647070.0
77,188262536.0,128798856.0,59463680.0
78,191239081.0,131545451.0,59693630.0
79,189401207.0,126347657.0,63053550.0
80,187248393.0,124852673.0,62395720.0
81,185789352.0,125545862.0,60243490.0
82,179466479.0,118575089.0,60891390.0
83,178805286.0,118203506.0,60601780.0
84,182634703.0,116455413.0,66179290.0
85,181788166.0,115222506.0,66565660.0
86,183427121.0,118024071.0,65403050.0
87,184266237.0,123303737.0,60962500.0
88,178301382.0,115366292.0,62935090.0
89,181705268.0,116290388.0,65414880.0
90,181610062.0,118711642.0,62898420.0
91,180972037.0,119578567.0,61393470.0
92,179973460.0,115323570.0,64649890.0
93,179002938.0,113990148.0,65012790.0
94,178853613.0,114406693.0,64446920.0
95,175838515.0,110712055.0,65126460.0
96,172521690.0,108059520.0,64462170.0
97,170997851.0,109598201.0,61399650.0
98,173531851.0,108058691.0,65473160.0
99,171197313.0,108030993.0,63166320.0
100,167513239.0,102144669.0,65368570.0
101,164589546.0,101385226.0,63204320.0
102,165503415.0,101949595.0,63553820.0
103,157969290.0,92488530.0,65480760.0
104,156468076.0,91877706.0,64590370.0
105,155347686.0,89828786.0,65518900.0
106,154388386.0,89457726.0,64930660.0
107,153378044.0,90281074.0,63096970.0
108,159816938.0,95433898.0,64383040.0
109,158720983.0,95187863.0,63533120.0
110,155312934.0,92209924.0,63103010.0
111,147884151.0,84170241.0,63713910.0
112,142744656.0,77565756.0,65178900.0
113,140846690.0,77667730.0,63178960.0
114,147999991.0,84434661.0,63565330.0
115,144696198.0,81553428.0,63142770.0
116,149578492.0,85561672.0,64016820.0
117,146843039.0,83437359.0,63405680.0
118,149640575.0,85211935.0,64428640.0
119,151054004.0,85832544.0,65221460.0
120,146411897.0,80164767.0,66247130.0
121,149271878.0,84190928.0,65080950.0
122,146876524.0,81573414.0,65303110.0
123,147206125.0,82179325.0,65026800.0
124,147425497.0,85157507.0,62267990.0
125,144684252.0,81843592.0,62840660.0
126,147629303.0,86266043.0,61363260.0
127,145541106.0,83254206.0,62286900.0
